MMRANM02:000023661:mpeg21:a0027	1923	Provinciale Geldersche en Nijmeegsche courant	Advertentie	advertentie	0.8703071672354948	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMRANM02:000024961:mpeg21:a0002	1926	Provinciale Geldersche en Nijmeegsche courant	Binnenland. Telegrafisch Weerbericht.	artikel	0.9565695437053326	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMRANM02:000034769:mpeg21:a0015	1939	Provinciale Geldersche en Nijmeegsche courant	STAD EN OMGEVING De Finsche tragedie EERSTE VERANTWOORDING	artikel	0.9420542153693111	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMRANM02:000026402:mpeg21:a0006	1929	Provinciale Geldersche en Nijmeegsche courant	GELDERLAND. Overbrugging van den Rijn bij Arnhem.	artikel	0.9266304347826086	nl	05_Pest_control	\N	Regionaal/lokaal	\N	\N
MMRHCE01:000038056:mpeg21:a0038	1901	De Zuid-Willemsvaart	FEUILLETON. De Heilige Eik. Fantazie op historischen achtergrond geteekend. DOOR DR. AUG. SNIEDERS.	artikel	0.8851239669421488	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMRHCE01:000039814:mpeg21:a0001	1888	De Zuid-Willemsvaart	Twee Keizers.	artikel	0.9576515880654476	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMRHCE01:000040580:mpeg21:a0006	1895	De Zuid-Willemsvaart	FEUILLETON. In de wildernis.	artikel	0.9434582511505588	nl	05_Pest_control	\N	Regionaal/lokaal	\N	\N
MMRHCE01:000043215:mpeg21:a0009	1921	De Zuid-Willemsvaart	Gemengd Nieuws. DE ARBEIDSWET EN HET BROODBAKKERSBEDRIJF.	artikel	0.9486916367367881	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMRHCE01:000046331:mpeg21:a0004	1907	De Zuid-Willemsvaart	Gemengd Nieuws. Nederland. Wijziging binnenlandsch briefport.	artikel	0.942986881937437	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMRHCE01:000052035:mpeg21:a0007	1910	De Peel- en Kempenbode	BINNENLAND. H. M. de Koningin in de residentie.	artikel	0.912568306010929	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMRHCE01:000056305:mpeg21:a0101	1931	Eindhovensch dagblad	611021. Rood wollen Jersey japon. Door	artikel	0.8813559322033898	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMRHCE01:000058107:mpeg21:a0099	1929	Eindhovensch dagblad	EENIGE EIGENAARDIGE BIJZONDERHEDEN UIT DE WINTER-COLLECTIE VAN HET GROOTE PARIJSCHE MODEHUIS JENNY.	artikel	0.8773006134969326	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMRHCE01:000058406:mpeg21:a0059	1931	Eindhovensch dagblad	Nieuwigheden uit Parijs FLUWEEL, SATIJN EN CREPE VOOR AVONDMANTELS.	artikel	0.9369369369369369	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMSAB03:000066101:mpeg21:a0011	1931	Bredasche courant	FILM EN VARIÉTÉ GRAND THEATRE. De Vrouw uit Moskou. De heldhaftige lafaard.	artikel	0.9412484700122399	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMRHCE01:000058810:mpeg21:a0003	1914	Eindhovensch dagblad	Na de keuze.	artikel	0.9292426755113322	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMSADB01:000000962:mpeg21:a0001	1849	Provinciaal dagblad van Noord-Braband en 's Hertogenbossche stads-courant	NEDERLANDEN.	artikel	0.9128429790177542	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMSADB01:000001004:mpeg21:a0001	1849	Provinciaal dagblad van Noord-Braband en 's Hertogenbossche stads-courant	NEDERLANDEN. 'sHERTOGENBOSCH, 4 October.	artikel	0.8745603751465416	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMSADB01:000001087:mpeg21:a0002	1857	Provinciale Noordbrabantsche en 's Hertogenbossche courant	Buitenlandsche Berigten.	artikel	0.9260663507109005	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMSADB01:000001149:mpeg21:a0003	1857	Provinciale Noordbrabantsche en 's Hertogenbossche courant	Buitenlandsche Berigten.	artikel	0.9428904428904429	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMSADB01:000001254:mpeg21:a0004	1858	Provinciale Noordbrabantsche en 's Hertogenbossche courant	Buitenlandsche Berigten.	artikel	0.9323741007194245	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMSADB01:000001954:mpeg21:a0028	1923	Provinciale Noordbrabantsche en 's Hertogenbossche courant	Engelsche Brieven. (Van onzen Londensoben correspondent.) (Nadruk verboden.)	artikel	0.9335418295543393	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMSADB01:000002637:mpeg21:a0025	1922	Provinciale Noordbrabantsche en 's Hertogenbossche courant	HISTORISCHE ANECDOTEN	artikel	0.9378486055776892	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMSADB01:000003102:mpeg21:a0011	1923	Provinciale Noordbrabantsche en 's Hertogenbossche courant	Vervolg Binnenland.	artikel	0.9124587069372345	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMSADB01:000003503:mpeg21:a0004	1856	Provinciale Noordbrabantsche en 's Hertogenbossche courant	Buitenlandsche Berigten.	artikel	0.9348851840201321	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMSADB01:000007007:mpeg21:a0002	1863	Provinciale Noordbrabantsche en 's Hertogenbossche courant	Buitenlandsche Berigten.	artikel	0.9392744479495269	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMSADB01:000007863:mpeg21:a0051	1911	Provinciale Noordbrabantsche en 's Hertogenbossche courant	Buitenland	artikel	0.9429373246024322	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMSADB01:000008032:mpeg21:a0021	1870	Provinciale Noordbrabantsche en 's Hertogenbossche courant	Buitenland.	artikel	0.961965811965812	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMSADB01:000008503:mpeg21:a0028	1879	Provinciale Noordbrabantsche en 's Hertogenbossche courant	De Zangvereeniging.	artikel	0.9491111885674451	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMSADB01:000011882:mpeg21:a0002	1901	Provinciale Noordbrabantsche en 's Hertogenbossche courant	Binnenland.	artikel	0.9417582417582417	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMSADB01:000012735:mpeg21:a0010	1904	Provinciale Noordbrabantsche en 's Hertogenbossche courant	Licht-optocht.	artikel	0.9295580110497238	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMSADB01:000013769:mpeg21:a0065	1928	Provinciale Noordbrabantsche en 's Hertogenbossche courant	LANDBOUW.	artikel	0.9584664536741214	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:000017838:mpeg21:a0002	1872	Het nieuws van den dag : kleine courant	Naar Frohsdorf. FEUILLETON.	artikel	0.8571428571428571	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010015603:mpeg21:a0067	1934	Het Vaderland : staat- en letterkundig nieuwsblad	De Soiree in Hotel des Indes  Met de mode van Maison Worth.	artikel	0.9344632768361582	nl	06_Hunt_economical	\N	Landelijk	\N	\N
